id_video,sent,received,started,succeeded,time_request
22,2023-11-09T13:55:24.098922,2023-11-09T14:22:07.414692,2023-11-09T14:27:06.110381,2023-11-09T14:28:20.519722,1976420.8
28,2023-11-09T13:55:24.439595,2023-11-09T14:23:21.872788,2023-11-09T14:28:20.520230,2023-11-09T14:29:35.402300,2050962.7049999998
29,2023-11-09T13:55:24.450798,2023-11-09T14:24:35.814855,2023-11-09T14:29:35.402887,2023-11-09T14:30:50.316061,2125865.2630000003
30,2023-11-09T13:55:24.503840,2023-11-09T14:25:50.612175,2023-11-09T14:30:50.316570,2023-11-09T14:32:04.637936,2200134.0960000004
27,2023-11-09T13:55:24.515576,2023-11-09T14:27:06.112015,2023-11-09T14:32:04.638446,2023-11-09T14:33:21.489607,2276974.0310000004
31,2023-11-09T13:55:24.541389,2023-11-09T14:28:20.521625,2023-11-09T14:33:21.490697,2023-11-09T14:34:36.737324,2352195.935
32,2023-11-09T13:55:24.586898,2023-11-09T14:29:35.404814,2023-11-09T14:34:36.737986,2023-11-09T14:35:52.626423,2428039.5250000004
34,2023-11-09T13:55:24.796698,2023-11-09T14:30:50.317985,2023-11-09T14:35:52.626962,2023-11-09T14:37:05.982137,2501185.439
35,2023-11-09T13:55:24.880593,2023-11-09T14:32:04.640025,2023-11-09T14:37:05.982738,2023-11-09T14:38:19.871597,2574991.004
33,2023-11-09T13:55:24.903899,2023-11-09T14:33:21.491694,2023-11-09T14:38:19.872195,2023-11-09T14:39:38.590307,2653686.408
38,2023-11-09T13:55:24.954483,2023-11-09T14:34:36.739662,2023-11-09T14:39:38.591184,2023-11-09T14:40:56.426986,2731472.503
37,2023-11-09T13:55:24.970312,2023-11-09T14:35:52.628586,2023-11-09T14:40:56.427819,2023-11-09T14:42:12.817289,2807846.977
36,2023-11-09T13:55:25.115589,2023-11-09T14:37:05.984642,2023-11-09T14:42:12.818532,2023-11-09T14:43:27.900402,2882784.813
40,2023-11-09T13:55:25.162063,2023-11-09T14:38:19.874170,2023-11-09T14:43:27.901123,2023-11-09T14:44:42.010576,2956848.513
39,2023-11-09T13:55:25.275739,2023-11-09T14:39:38.592014,2023-11-09T14:44:42.011698,2023-11-09T14:45:56.619711,3031343.972
