id_video,sent,received,started,succeeded,time_request
143,2023-11-09T17:44:09.659481,2023-11-09T18:04:15.246857,2023-11-09T18:09:15.219333,2023-11-09T18:10:33.236781,1583577.2999999998
142,2023-11-09T17:44:09.670396,2023-11-09T18:05:28.721484,2023-11-09T18:10:33.237307,2023-11-09T18:11:52.250418,1662580.022
145,2023-11-09T17:44:09.675325,2023-11-09T18:06:43.178483,2023-11-09T18:11:52.250957,2023-11-09T18:13:10.970876,1741295.551
144,2023-11-09T17:44:09.686626,2023-11-09T18:07:59.207294,2023-11-09T18:13:10.971882,2023-11-09T18:14:28.825998,1819139.3720000002
146,2023-11-09T17:44:09.771632,2023-11-09T18:09:15.220440,2023-11-09T18:14:28.826791,2023-11-09T18:15:44.640070,1894868.438
141,2023-11-09T17:44:09.860277,2023-11-09T18:10:33.238622,2023-11-09T18:15:44.641011,2023-11-09T18:16:59.510907,1969650.6300000001
147,2023-11-09T17:44:10.084293,2023-11-09T18:11:52.252514,2023-11-09T18:16:59.512065,2023-11-09T18:18:14.836430,2044752.1369999999
151,2023-11-09T17:44:10.215141,2023-11-09T18:13:10.974063,2023-11-09T18:18:14.836974,2023-11-09T18:19:29.584229,2119369.088
149,2023-11-09T17:44:10.239203,2023-11-09T18:14:28.828482,2023-11-09T18:19:29.584735,2023-11-09T18:20:44.497065,2194257.8619999997
148,2023-11-09T17:44:10.289953,2023-11-09T18:15:44.642014,2023-11-09T18:20:44.497495,2023-11-09T18:21:59.654599,2269364.646
150,2023-11-09T17:44:10.321088,2023-11-09T18:16:59.513854,2023-11-09T18:21:59.655499,2023-11-09T18:23:15.746573,2345425.4850000003
153,2023-11-09T17:44:10.388177,2023-11-09T18:18:14.838426,2023-11-09T18:23:15.747067,2023-11-09T18:24:31.179814,2420791.6369999996
154,2023-11-09T17:44:10.566482,2023-11-09T18:19:29.586264,2023-11-09T18:24:31.180455,2023-11-09T18:25:47.322620,2496756.1380000003
155,2023-11-09T17:44:10.603803,2023-11-09T18:20:44.499721,2023-11-09T18:25:47.323301,2023-11-09T18:27:03.260978,2572657.175
156,2023-11-09T17:44:10.704393,2023-11-09T18:21:59.657436,2023-11-09T18:27:03.261661,2023-11-09T18:28:18.799178,2648094.7849999997
158,2023-11-09T17:44:10.767045,2023-11-09T18:23:15.748415,2023-11-09T18:28:18.800085,2023-11-09T18:29:34.049614,2723282.569
157,2023-11-09T17:44:10.789890,2023-11-09T18:24:31.181971,2023-11-09T18:29:34.050473,2023-11-09T18:30:50.072994,2799283.1040000003
159,2023-11-09T17:44:10.898117,2023-11-09T18:25:47.324741,2023-11-09T18:30:50.073889,2023-11-09T18:32:04.670507,2873772.39
160,2023-11-09T17:44:11.032649,2023-11-09T18:27:03.263421,2023-11-09T18:32:04.671546,2023-11-09T18:33:20.542886,2949510.2369999997
152,2023-11-09T17:44:12.383056,2023-11-09T18:28:18.801611,2023-11-09T18:33:20.543487,2023-11-09T18:34:36.314217,3023931.161
